PID^Product ID^Mfr Name^Mfr P/N^Price^COO^Short Description^UPC^UOM
9090288^00291A2N20912^Belkin International, Inc^A2N20912^27.612000000000002^Belkin PRO Series - Serial extension cable - DB-9 (F) - DB-9 (M) - 12 ft - molded, stranded^^EA^9090295^00291F2F9027705M^Belkin International, Inc^F2F9027705M^62.928^Belkin - Mode conditioning cable - SC single mode (M) - SC multi-mode (M) - 16.4 ft - fiber optic - B2B^^EA
9090341^00291A3L79101ORG^Belkin International, Inc^A3L79101ORG^1.5^Belkin - Patch cable - RJ-45 (M) - RJ-45 (M) - 1 ft - UTP - CAT 5e - orange - for Omniview SMB 1x16, SMB 1x8, OmniView IP 5000HQ, OmniView SMB CAT5 KVM Switch^^EA
10378087^01802925207A^Paxar^925207A^4.536^TW^LABEL;THURSDAY;1131^028028770309^EA
10378090^01802925204A^Paxar^925204A^4.536^TW^LABEL;MONDAY;1131^028028770279^EA
10378255^01802925210A^Paxar^925210A^4.536^TW^LABEL;SUNDAY;1131^028028770330^EA
10207405^01483MS511YHC^Media Sciences^MS511YHC^119.51999999999998^TONER;DELL5110;YELLOW^^EA
9649219^00739PT82NEDX0055354^Eaton Corporation^PT82NEDX0055354^5858.52^1YR 8HR PTRUST TIMELINK INTL TA134A0001^^EA
9649234^00739PW103SW2U413^Eaton Corporation^PW103SW2U413^670.152^EPDU SWITCHED PDU 1U 100-240 16A C20 2U HORIZONTAL 8XC13^^EA
9649238^00739PVN3NEXX290890^Eaton Corporation^PVN3NEXX290890^7098.432^2YR PWRTRUST BC063P0016 TB344A0006 TB352A0442^^EA
9649551^00739PW3S3K^Eaton Corporation^PW3S3K^3608.172^PW9170 3KVA UPS STD BDL 3SLOT HDWD IN/OUT^^EA
9649560^00739PT82NEDX078592^Eaton Corporation^PT82NEDX078592^10225.068^1YR PWRTRUST EB073KXX14 EB092KXX03 BE062KXX02^^EA
9649734^00739RI000AA0A0A0A0R^Eaton Corporation^RI000AA0A0A0A0R^7203.8640000000005^FER 3.1KVA 120V HARDWIRE 14MIN DVR NO GRD TO NEUTRAL^^EA
9649735^00739RPP070213SG01^Eaton Corporation^RPP070213SG01^5061.48^RPP 208V TOP ONLY 2/42 POLE PANELS^^EA
9649741^00739RCP100BLK^Eaton Corporation^RCP100BLK^181.77599999999998^EPDU 1U RE STD CONTROL 15 REMOTE CABLE N/O EPO^^EA
9650649^00739PWHR145395^Eaton Corporation^PWHR145395^22745.543999999998^REPLACEMENT BATTERY SN EU334ZBA09^^EA
9650652^00739PXMPMM333MV^Eaton Corporation^PXMPMM333MV^544.992^PXMP METER MODULE W/ 6X333MV INPUTS^^EA
9650715^00739RCP200BLK^Eaton Corporation^RCP200BLK^312.204^EPO SWITCH 2U 6X5-15P 2X5-15R OUT^^EA
9651619^00739PT42NEDX14055B^Eaton Corporation^PT42NEDX14055B^4746.36^"4HR POWERTRUST SN BE062KXX02 "^^EA
9651757^00739PW9130N3000TEBM^Eaton Corporation^PW9130N3000TEBM^642.72^"PW9130 2000/3000VA EBM TWR "^^EA
9651773^00739RH000AA0A0A0A0B^Eaton Corporation^RH000AA0A0A0A0B^6532.1759999999995^FER2.1KVA 120V HARDWIRE 24MIN I/O DVR^^EA
9651777^00739RPP091312JD01^Eaton Corporation^RPP091312JD01^16894.14^B111AA030100001 2X208V WYE3P4W BCMS METERING^^EA
9653373^00739PT82NEDX113868^Eaton Corporation^PT82NEDX113868^9183.5279999999984^1YR POWERTRUST SN EA482KXX11 EX185CAA02^^EA
9653478^00739RCP200BLKLT^Eaton Corporation^RCP200BLKLT^367.56^"EPDU 1U RE LATCHING CONTROL "^^EA
9657886^00739RCP200GRYLT^Eaton Corporation^RCP200GRYLT^339.62399999999997^EPDU REMOTE EPO SWITCH 2U GRAY LATCHING^^EA
9658425^00739SPN8AXXX^Eaton Corporation^SPN8AXXX^3370.0080000000003^9395 3YR 8X5 COVERAGE NBD W/ 8X5 SU^^EA
9658485^00739T12152120000001^Eaton Corporation^T12152120000001^13940.003999999999^IDC MBS BIB K1 TXFMR 2EA 225A DIST BRKRS^^EA
9659331^00739SDC15593739^Eaton Corporation^SDC15593739^1575.06^"EPDU BA 2U C14 12X5-15R "^^EA
9659619^00739SM4501^Eaton Corporation^SM4501^606.564^SM45-01 DC RECTIFIER CONTROLLER MODULE^^EA
9659637^00739T08112231000001^Eaton Corporation^T08112231000001^11805.864^9390 IDC 208V MBP AND BIB 4XDIST BRKRS^^EA
9659746^00739SB87019S3FB^Eaton Corporation^SB87019S3FB^82.416000000000011^"19IN HZ CABLE MANAGER RM 3U BLK "^^EA
9659749^00739SMKITA^Eaton Corporation^SMKITA^608.856^"KIT SEISMIC UNIVERSAL "^^EA
10319878^02063HTH4500^Samsung^HTH4500^290.952^SYSTEM;HOME THEATER;5.1^^EA
9782438^0098123775YEL^Globe-Weis^23775YEL^25.247999999999998^FOLDER;CLASS;1DIV;LTR;YL^^EA
9782504^0098115446GW^Globe-Weis^15446GW^3.792^"WALLET;EXP;7"";LGL;RDRP"^^EA
9782582^009811953418PT^Globe-Weis^1953418PT^31.644^FOLDER;1FSTNR;1/3;LGL;MLA^^EA
9785190^00972ATR46CF^Ghent Manufacturing, Inc.^ATR46CF^149.42399999999998^TACKBOARD;RUBBER 4X6^^EA
9790394^0098124915GW^Globe-Weis^24915GW^24.192^"JACKET; 1.5"";DT;MAN; LTR;50"^^EA
9790406^0098165061GW^Globe-Weis^65061GW^16.896^HFF; 1/5TAB; GRN; LTR 25/BK^^EA
9798661^0098184041GR^Globe-Weis^84041GR^7.5719999999999992^"POLYWALLET; 3.5""; GREEN;LTR"^^EA
9799324^00981ECD1817A^Globe-Weis^ECD1817A^9.2519999999999989^FILE; FLAP; 21 PKTS;A-Z.LTR^^EA
9800343^00981R219AHD^Globe-Weis^R219AHD^12.684^FILE;21PCKTS;A-Z;W/OFLPS^^EA
9814804^00981B3010DTRED^Globe-Weis^B3010DTRED^37.931999999999995^JACKET;FLAT;DT;RED;LT;100BX^^EA
9814811^0098123775R^Globe-Weis^23775R^27.563999999999997^RECYCLASS FLDR;1DIV;RED;LTR^^EA
9814842^00987131103CT^Gojo Industries, Inc^131103CT^49.14^TW^HANDWASH;FOAM;CLR&MILD^^EA
9827282^00981C1534GHD^Globe-Weis^C1534GHD^22.236^"FILE POCKET;5.25""EXP;LTR;BN"^^EA
9829330^00987571006CT^Gojo Industries, Inc^571006CT^18.552^SOAP;FOAM;A/B;PREMIUM;GOJO^^EA
9683993^01008W0G02869^G-Tech^W0G02869^65.28^Refurb G-DRIVE SLIM 500GB 7200 weight:0.73 height:8.7 length:6.9 UPC 'W0G02869'^^EA
9683994^01008W0S03796^G-Tech^W0S03796^47.472^Refurb TOURO MOBILE USB 3.0 500GB weight:0.71 height:8.7 length:6.9 UPC 'W0S03796'^^EA
9684014^01008W0G02013^G-Tech^W0G02013^77.14800000000001^Refurb G-DRIVE MOBILE USB 750GB weight:0.6 height:8.7 length:6.9 UPC 'W0G02013'^^EA
9686645^007395SW1Y108949^Eaton Corporation^5SW1Y108949^61.859999999999992^"1YR EXTENDED WARR S/N SPECIFIC "^^EA
9687336^007395SW1Y106272^Eaton Corporation^5SW1Y106272^218.30399999999997^2YR EXT WARR SN G092C0104KIT G092C0101KIT^^EA
9688403^007395700CH^Eaton Corporation^5700CH^1577.772^GENERATOR 6500W RECOIL START CARB MODEL^^EA
9688417^00739TB0822321130010^Eaton Corporation^TB0822321130010^33845.712^9390 80KVA 480VAC 480VDC SNMP CANBRIDGE^^EA
9688494^00739TL0603E39111100^Eaton Corporation^TL0603E39111100^16665.84^"9390 BATTERY CABINET 60KVA E39 "^^EA
9688660^00739TC1212A01133010^Eaton Corporation^TC1212A01133010^44393.676^9390 120KVA 480/277V PXGXUPS MBP^^EA
9688663^00739TD1611001131010^Eaton Corporation^TD1611001131010^46786.044^9390 160KVA/144KW TWR 208VAC 480VDC^^EA
9688664^00739TD1611A01130010^Eaton Corporation^TD1611A01130010^42132.816^"9390 160KVA WITH PXGXUPS 208V "^^EA
9688666^00739TF0813001130010^Eaton Corporation^TF0813001130010^37841.136^"9390 80KVA UPS 80KVA/72KW "^^EA
9689002^00739TDN045K6^Eaton Corporation^TDN045K6^24817.26^"POWERSURE 700 45KVA 480/480V "^^EA
9689003^00739TE0214A01130010^Eaton Corporation^TE0214A01130010^23785.368^"9390 20KVA UPS 20KVA/18KW "^^EA
9684652^00739W1FL475XXX0010^Eaton Corporation^W1FL475XXX0010^654.76799999999992^"CVG ONLY 24X7 FLEX 4HR RSP "^^EA
9685737^0073955E3E400XD2162B1^Eaton Corporation^55E3E400XD2162B1^27198.924^ACTUAL PART NUMBER 55E3 E400XD2162B12510A02BT32^^EA
9536457^00739ZP2131000XXX000^Eaton Corporation^ZP2131000XXX000^32402.04^BLADEUPS PRE-ASMD BTM 208V ENT 36KW 208V^^EA
9540901^00739ZP24111XXXXX000^Eaton Corporation^ZP24111XXXXX000^14239.404^BLADEUPS PASMB 12KW 208V TOP ENTRY SNMP^^EA
9541627^00739ZP2161500000000^Eaton Corporation^ZP2161500000000^60181.164^BLADEUPS PASMB 60KW 208V BOTTOM ENTRY PXPRT SNMP/MDBS^^EA
9541634^00739ZP2431100XXX000^Eaton Corporation^ZP2431100XXX000^35126.676^BLADEUPS PASMB 36KW 208V TOP ENTRY SNMP^^EA
9545227^00739BVC1306G51^Eaton Corporation^BVC1306G51^1025.844^"BUSWAY END CABLE TAP BOX "^^EA
9547240^007399PH08D0009E40R1^Eaton Corporation^9PH08D0009E40R1^43826.82^93PM 80KVA 480V 100KW RED FRAME 3UPM^^EA
9548114^007399PV20D0025A00R2^Eaton Corporation^9PV20D0025A00R2^56232.66^"93PM 200KW 480V ESS PXGMS "^^EA
9548236^007399PZG3H500000001^Eaton Corporation^9PZG3H500000001^19607.771999999997^93PM IAC-D 480:208V TP1 K1 WITH 5-OUTPUT BREAKERS^^EA
9548285^007399PZE2SBB0000011^Eaton Corporation^9PZE2SBB0000011^12352.38^"93PM 480V IAC-D 20-400KW "^^EA
9548408^007399PV02D0005E20R2^Eaton Corporation^9PV02D0005E20R2^55198.344000000005^93PM UPS 200KVA 480V 3PH 3BKR SIDECAR BYP^^EA
9548969^007399PU15D0007E40R2^Eaton Corporation^9PU15D0007E40R2^52977.144^93PM UPS 3PHASE 200/150KW 3BKR SIDECAR^^EA
9549117^007399PZADAE50040000^Eaton Corporation^9PZADAE50040000^79463.531999999992^"93PM IBC-L E50 4STRINGS "^^EA
9845146^0096411260PK^Genuine Joe^11260PK^3.348^TW^CUP;RIPPLE;HOT;12OZ^035255112604^EA
9845767^0096414141CT^Genuine Joe^14141CT^76.752^TW^WIPES;DISIN;FRESHSCENT;80CT^^EA
9847583^0096448257CT^Genuine Joe^48257CT^79.812^REFILL;MOP;RAYON;#24 OZ^^EA
9849625^0096485141CT^Genuine Joe^85141CT^71.94^TW^APRON;POLY;1MIL;32X50^^EA
9851213^0096627300RL^Georgia Pacific Corp.^27300RL^1.392^TOWELS;HOUSEHOLD;100SH;WE^^EA
9853178^0096448251CT^Genuine Joe^48251CT^109.212^REFILL;MOP;LRG;COT/RAYBLEND^^EA
9853248^0099993766PK^Gre^93766PK^5.22^CUP;PAPER;12OZ;GMC-1^^EA
9887035^00987881603CT^Gojo Industries, Inc^881603CT^49.68^TW^SOAP;FOAM;BOTANICAL;ADX12^^EA
10261852^01713818A41P9C1C3^Office Star Products^818A41P9C1C3^522.084^CHAIR;EXEC. MATREX;CHR.BASE^^EA
10272757^01468US60GY^MAXON Furniture Inc.^US60GY^177.20399999999998^"SHELF; OVERHEAD;60"";GY"^^EA
10033856^01190GUH285W6^Iogear, Inc^GUH285W6^5.376^4PORT USB 2.0 HISPEED ADD FOUR HISPEED USB 2.0 PORTS IN SECONDS^^EA
10034277^01190GUN262WE^Iogear, Inc^GUN262WE^27.023999999999997^GUN262WE SMARTLINK USB DATA TRANSFER CABLE^^EA
10034283^01190GWAVRKIT^Iogear, Inc^GWAVRKIT^97.752^"DUPLICAST WL SCREEN MIRRORING "^^EA
10034284^01190GWFRSDU^Iogear, Inc^GWFRSDU^66.396^WIRELESS SD/USB MEDIA HUB AND BUILT-IN POWER STATION^^EA
9664283^00739T800R02100^Eaton Corporation^T800R02100^1501.356^PWRSURE 800 2.5KVA 120V 5-20P HARDWIRED 4OUT 5-20 OFC/RCPT^^EA
9664286^00739T9092BCB^Eaton Corporation^T9092BCB^367.56^BASIC EPDU 115V 1PHASE 1A 1U C19 12OUT^^EA
10354612^02016DIP2042EZNUC2^Robert Bosch LLC^DIP2042EZNUC2^2582.628^F.01U.308.357 DIVAR IP 2000 KIT4 INDOOR & OUTDOOR^^EA
10356587^02016ARDAYBS6260^Robert Bosch LLC^ARDAYBS6260^127.464^"LECTUS DUO 3000 C MF CLASSIC "^^EA
10364547^02016C900V2^Robert Bosch LLC^C900V2^285.108^DIALER CAPTURE TO IP MODULE 12/24 VDC^^EA
10365367^02016VG4MTRN0^Robert Bosch LLC^VG4MTRN0^75.264^AUTODOME MODULAR G4 STANDARD COMMUNICATIONS MODULE^^EA
10365369^02016VGABUBBLECTIR^Robert Bosch LLC^VGABUBBLECTIR^51.672000000000004^AUTODOME INCEIL TINTED RUGGEDPOLYCARBONATE BUBBLE^^EA
10366229^02016VEZ221IWTS^Robert Bosch LLC^VEZ221IWTS^893.952^AUTODOME EASY II 10X 530TVL COLOR NTSC MINIDOME PTZ CAMERA^^EA
10366627^02016VGABUBBLECCLR^Robert Bosch LLC^VGABUBBLECCLR^51.672000000000004^AUTODOME INCEIL CLEAR RUGGED POLYCARBONATE BUBBLE^^EA
10366628^02016VGABUBBLEPTIR^Robert Bosch LLC^VGABUBBLEPTIR^51.672000000000004^AUTODOME PEND TINTED RUGGED POLYCARBONATE BUBBLE^^EA
10366630^02016VIPXD^Robert Bosch LLC^VIPXD^930.408^VIP XD HIGH PERFORMANCE SINGLE CHANNEL QUAD-VIEW MPEG-4 DECODER^^EA
10367457^02016VG4APSU2^Robert Bosch LLC^VG4APSU2^124.88399999999999^230VAC POWER SUPPLY UNIT W/ TRANSFORMER^^EA
10370654^02016VG4FHWD1^Robert Bosch LLC^VG4FHWD1^31.523999999999997^MOUNTING KIT FOR AUTODOME IP FIBER BOARD^^EA
10381411^02016DS9371^Robert Bosch LLC^DS9371^86.196^70 DIAMETER CEILING MOUNT TRITECH BLACK^^EA
10207706^01483MS23M^Media Sciences^MS23M^19.656^TONER;KNM 2300;2350 MAGENTA^^EA
10207943^01483MS551YHC^Media Sciences^MS551YHC^69.47999999999999^TONER;SAMSUNG CLP-510;YW^^EA
10207953^01483MS62K^Media Sciences^MS62K^47.364^TONER;XEROX 6200;BLACK^^EA
10208409^01483MS551CHC^Media Sciences^MS551CHC^69.204^TONER;SAMSUNG CLP-510;CYAN^^EA
10208414^01483MSOK96YHCNA^Media Sciences^MSOK96YHCNA^153.852^TONER;OKI 9600;9800;YELLOW^^EA
10221006^01772ASB8511LN^Pac^ASB8511LN^24.179999999999996^TW^SHEETS;DRYERASE;HANDWRITING^838613000038^EA
10221857^01772C20315^Pac^C20315^4.788^CUPS;BATH;ESYGRIP;HEFTY;3OZ^^EA
10222762^01447B6125M^Master^B6125M^12.48^INDEX;11X8.5;6TAB;INSRT^^EA
10222810^014496121D^Master Lock, LLC^6121D^17.22^TW^LOCK;TOUGH;WEATHER^071649216152^EA
10222818^01772R82425^Pac^R82425^6.504^BAG;FREEZER;1GL^^EA
10223130^01483MSX74CHC^Media Sciences^MSX74CHC^149.60399999999998^TONER;XEROX 7400;CYAN^^EA
10223143^01483MS3031MHC^Media Sciences^MS3031MHC^45.743999999999993^TONER;DELL3000;3100;MAGE^^EA
10224515^01772P6612^Pac^P6612^4.428^PAPER;CSTRN;12X18;ORNG^^EA
10224869^01772P8412^Pac^P8412^3.756^PAPER;CSTRN;12X18;YELLOW^^EA
10224900^01772P7109^Pac^P7109^1.8479999999999999^PAPER;CNST;9X12;50PK;LC^^EA
10379658^0206960106DZ^SANFORD L.P.^60106DZ^17.616^PEN;ROLLBALL;VSN;UNI;MCR;BK^^EA
10053076^012621670BW^Kershaw Knives^1670BW^60.875999999999991^Blure - Black/Blackwash weight:0.31 height:1.5 length:5 UPC '087171036335'^^EA
10053173^012621840ST^Kershaw Knives^1840ST^47.652^KNIFE, SHALLOT SERRATED weight:0.3 height:2.4 length:5.2 UPC '087171184012'^^EA
10053174^012623871BW^Kershaw Knives^3871BW^30.612000000000002^AMPLITUDE 3.25 weight:0.25 height:0 length:0 UPC '087171038988'^^EA
10053184^012621660ST^Kershaw Knives^1660ST^44.784^KNIFE, LEEK, SERRATED weight:0.23 height:1.4 length:4.7 UPC '087171166100'^^EA
10053187^012628750TBLKBW^Kershaw Knives^8750TBLKBW^18.372^SHUFFLE II BLACKWASH weight:0.2 height:0 length:0 UPC '087171039367'^^EA
10053264^012621071BWX^Kershaw Knives^1071BWX^27.54^TINDER PERSONAL AXE weight:0.94 height:0 length:0 UPC '087171039060'^^EA
10053271^012621870OLBLKX^Kershaw Knives^1870OLBLKX^73.44^KNOCKOUT - OLIVE/BLACK weight:0 height:0 length:0 UPC '087171037639'^^EA
10053273^012623920X^Kershaw Knives^3920X^33.647999999999996^SHIELD weight:0 height:0 length:0 UPC '087171039688'^^EA
10053275^012626094BLKX^Kershaw Knives^6094BLKX^30.612000000000002^EMERSON CQC-1K weight:0.27 height:4.5 length:10.5 UPC '087171037189'^^EA
10053450^012621259X^Kershaw Knives^1259X^12.168000000000001^9 in. Clearwater Fillet Clam Pack weight:1.58 height:4.5 length:10.5 UPC '087171125909'^^EA
10223766^01621MSD/651P^Navionics^MSD/651P^107.676^MAP, CENTRAL GULF OF MEXICO weight:0.25 height:5.4 length:7.5 UPC '821245651594'^^EA
10394554^01851SS100^Planon^SS100^13.739999999999998^Slimscan SS100 Receipt Scanner weight:0.29 height:5.2 length:7.2 UPC '839534009209'^^EA
9685795^007395PX1500RT^Eaton Corporation^5PX1500RT^858.036^EATON 5PX 1500VA XTND RUN LCD+ RACK/TOWER 2U 120V^^EA
9287428^00373BTCSB^Browning^BTCSB^20.46^Security Box for Browning Trail Cams weight:2.02 height:8.5 length:3.25 UPC '853149004039'^^EA
9549123^007399PZE1S000001001^Eaton Corporation^9PZE1S000001001^9944.244^93PM 100KW IAC-D DISTRIBUTION CABINET^^EA
9549455^007399PZF4S000000001^Eaton Corporation^9PZF4S000000001^13782.179999999998^93PM IAC-D 200KW 480/208V K-13 TP1^^EA
9223231^00291E9K1500^Belkin International, Inc^E9K1500^36.612^N150 Wireless Router White Box^^EA
9223836^0027090W8411^BALT, INC.^90W8411^1780.212^DISPAY;WALL;MEDIUM;WALNUT^^EA
9225599^00291F8W416BTC04^Belkin International, Inc^F8W416BTC04^24.66^Ultimate Grip Case iPhone5 TPZ^^EA
9225610^00291F8E550CMK^Belkin International, Inc^F8E550CMK^14.652000000000001^Notebook Security Lock^^EA
9225623^00291B2B127BLK^Belkin International, Inc^B2B127BLK^30.432^Wired Kybrd Universal MicroUSB^^EA
9286434^0027098B8314^BALT, INC.^98B8314^1327.9319999999998^DISPLAY;COUNTER HGT;BLACK^^EA
9322838^00291B2B017^Belkin International, Inc^B2B017^35.076^TABLET STAND W/ERGONOMIC STYLUS FOR IPAD^^EA
9323891^00291B2B048^Belkin International, Inc^B2B048^31.704^"B2B048 USB 3.0 TO GBE ADAPTER "^^EA
9345940^00461G818000LPAUS0^CHERRY Corp^G818000LPAUS0^270.156^LT GREY PS2 KBD W/ 3 TRK MSR CALL THERESA X66375 FOR STOCK^^EA
9346769^00461JKA0100EU0^CHERRY Corp^JKA0100EU0^49.632^LT GRAY USB KEYB PCSC/EMV SMART CARD READER 104+4 KEY^^EA
9223222^00291B2A068C01^Belkin International, Inc^B2A068C01^30.204^Air Protect Case iPad Air Grn^^EA
9224514^00291BE1060002.5^Belkin International, Inc^BE1060002.5^6.24^6 Out Office Home Surge Protec^^EA
9224515^00291BE10800008CM^Belkin International, Inc^BE10800008CM^16.38^8 Outlets  8' Cord Surge^^EA
9225611^00291AM2240206SN^Belkin International, Inc^AM2240206SN^15.839999999999998^6' HDMI to HDMI DVID Cable^^EA
9294842^00372MFC8910DW^Brother Industries, Ltd^MFC8910DW^507.47999999999996^Laser  4 In 1 MFC^^EA
9311771^00270745M^BALT, INC.^745M^147.552^EASEL;PRESENTATION;MAH^^EA
9322835^00291B2B025^Belkin International, Inc^B2B025^240.08399999999997^THUNDERBOLT EXPRESS DOCK W/18 TB CABLE^^EA
9344945^00461G8011900LTMUS0^CHERRY Corp^G8011900LTMUS0^158.292^G80 TOUCHBOARD 104KEY PS2 GREY 19IN KEYBD TCHPAD US 2-PS2 SERIAL^^EA
9344949^00461G818000LPAUS2^CHERRY Corp^G818000LPAUS2^269.556^BLK PS2 KBD W/ 3TRK MSR BARCODE 43 PROG SOFTWARE^^EA
9344951^00461G8227000EU^CHERRY Corp^G8227000EU^22.512^INITIAL MULTIMEDIA DESKTOP BLK 18 IN/U-SLIM104 PROG KEYS USB^^EA
10049982^012621241X^Kershaw Knives^1241X^39.779999999999994^"12"" CURVED FILLET weight:0.94 height:0 length:0 UPC '087171037028'"^^EA
9550858^00739ASY0674^Eaton Corporation^ASY0674^1309.8^PW9170 UNIVERSAL POWER MODULE 208-240V IN/OUT F/3KVA-18KVA MODELS^^EA
9550859^00739ASY0738^Eaton Corporation^ASY0738^1863.1319999999998^"9170 + 12 SLOT BATT CAB BLK "^^EA
9550868^00739BPE20BBM1A^Eaton Corporation^BPE20BBM1A^1058.664^9SLOT 12SLOT WALL MNT MAINT BYPASS CAB PW9170 BREAK BEFORE MAKE^^EA
9551075^00739BAT135314^Eaton Corporation^BAT135314^9387.6359999999986^"MULTIPLE S/N BATT REPLACEMENT "^^EA
9650580^00739PT82NEDX0070624^Eaton Corporation^PT82NEDX0070624^3953.8439999999996^1YR 8HR POWERTRUST OK BE293KXX15^^EA
9650631^00739PT82NEDX107529^Eaton Corporation^PT82NEDX107529^2563.5719999999997^"1YR POWERTRUST SN FA253JBA23 "^^EA
9650636^00739PW101BA1U140^Eaton Corporation^PW101BA1U140^219.06^EPDU BA 110/125V 1-PHASE 12A 5-15P 1U 12X5-15R^^EA
9650648^00739PW9130L1000TXL^Eaton Corporation^PW9130L1000TXL^831.78^PW9130 1000VA TOWER 120V 5-15P 6OUT 5-15R^^EA
9650772^00739PT82NEDX100859^Eaton Corporation^PT82NEDX100859^7597.079999999999^"1YR POWERTRUST SN EA245CAA06 "^^EA
9651199^00739RCP1003639^Eaton Corporation^RCP1003639^449.11199999999997^"RCP 0U "^^EA
9651202^00739RPP081312JD01^Eaton Corporation^RPP081312JD01^9574.9319999999989^B121AC011126001 208/120V WYE 3PHASE 4WIRE 60HZ^^EA
9651354^00739PW9130N1500REBM2U^Eaton Corporation^PW9130N1500REBM2U^551.568^"EATON 9130 1500VA EBM RACK "^^EA
9651627^00739PT82NEDX109382^Eaton Corporation^PT82NEDX109382^3866.4959999999996^1YR POWERTRUST 8HR RESPONSE SN BD121KXX07^^EA
10421272^01822BL27V^Pentel of America, Ltd^BL27V^1.164^PEN;ENERGEL NV;MED;VT^^EA
10421280^01822BK9112^Pentel of America, Ltd^BK9112^102.588^PEN;RSVP;MEDIUM;144;UPCDY^^EA
10422598^01822BL77CDZ^Pentel of America, Ltd^BL77CDZ^22.787999999999997^PEN;ENERGL;RTX;MED;UPC;BE^^EA
10422605^01822KL257BP4M^Pentel of America, Ltd^KL257BP4M^5.796^PEN;RETRACTABLE GEL;4;AST^^EA
10423376^01986C550BLK^Rediform, Inc^C550BLK^29.747999999999998^DAILY APPT BK;HARD CVR^^EA
10423699^01986CB800BLK^Rediform, Inc^CB800BLK^10.547999999999998^PLANNER;DAILY;BK^^EA
10424427^01986CB852R^Rediform, Inc^CB852R^13.92^WEEKLY REFILL FOR CB852.BLK^^EA
10425473^01986C550CRED^Rediform, Inc^C550CRED^41.376^PLANNER;UNTIMED;DLY;COILPRO^^EA
10425492^01986CB430WGRN^Rediform, Inc^CB430WGRN^8.496^ECOLOGIX MONTHLY PLANNER^^EA
10426274^019868L806R^Rediform, Inc^8L806R^12.911999999999999^BOOK;MONEY RCEIPT;2PT;WHT^^EA
10426421^01986CA101PSASX^Rediform, Inc^CA101PSASX^5.436^AY;WEEKLY ACADEMIC PLNR;AST^^EA
10426713^01822C29BPHB2^Pentel of America, Ltd^C29BPHB2^2.544^TW^LEAD;0.9MM;HB/BLACK;60CT^072512200155^EA
10393367^02063SLM3320ND^Samsung^SLM3320ND^157.09199999999998^PRINTER;SL-M3320ND LAS;GY^^EA
10393876^02037FG4015421^Rubbermaid^FG4015421^77.651999999999987^SOAP;ONE-SHOT;1600;ANT-BCTL^^EA
10394754^0206961233PP^SANFORD L.P.^61233PP^2.016^REFILL;VISION EILTE;BK;2PK^^EA
10394755^0206963605DZ^SANFORD L.P.^63605DZ^27.468^MARKER;PAINT;UNI;MED;YW^^EA
10394756^0206963613DZ^SANFORD L.P.^63613DZ^27.468^MARKER;PAINT;UNI;MED;WE^^EA
10358719^02061U86373^Samsill Corporation^U86373^5.628^"BINDER;VIEW;2PK;1"";GLDN YLW"^^EA
10358756^01975R9VL8^Rayovac Corporation^R9VL8^79.404^BATTERY;LITHIUM;9V^^EA
10358773^01975ALC12^Rayovac Corporation^ALC12^8.556^BATTERY;ALKA;C;RECLOS;12PK^^EA
10362984^02063UN60J6200AF^SAMSUNG^UN60J6200AF^1386.828^"TV;HD;LED;SMART;1080P;60"" NON RETURNABLE"^^EA
10367238^0198381146CT^Reckitt Benckiser plc^81146CT^41.1^WIPES;LYSOL;OCEANFRSH; 35CT^^EA
9665347^00739T22353496^Eaton Corporation^T22353496^1032.708^"EPDU AT 1U 2XL6-30R "^^EA
9665616^00739T2235A2NNB15L^Eaton Corporation^T2235A2NNB15L^741.62399999999991^"EPDU AT 1U 2XL5-20P 8X5-20 "^^EA
9666148^00739SU05NINTLDR^Eaton Corporation^SU05NINTLDR^3831.24^"START UP 9X55 DR SU05NINTL-DR "^^EA
9666155^00739T2235C25807^Eaton Corporation^T2235C25807^2179.5719999999997^"EPDU MI 2XL5-30P 2U 18X5-20R "^^EA
9667073^00739TA0212001130010^Eaton Corporation^TA0212001130010^21809.232^"9390 20KVA 20KVA/18KW UPS "^^EA
9667080^00739TB05A1301133010^Eaton Corporation^TB05A1301133010^40847.639999999992^9390 50KVA/45KW TWR 208/120VAC HARDWIRE^^EA
10195288^00026B670^ABILITY ONE^B670^108^HEAVY DUTY TASK CHAIR BLACK^^EA
10195345^00026EVEEN91^ABILITY ONE^EVEEN91^8.484^AA ALKALINE BATTERY 24/PK^^EA
10195543^00026A5202GL^ABILITY ONE^A5202GL^14.76^SHANK KEY  LONG^^EA
10196197^00026846500NIB0037^ABILITY ONE^846500NIB0037^8.784^VISIBELT, WHITE^^EA
10157846^01393LP360020AM^Lowepro^LP360020AM^9.6^BAG, HIPSHOT 20, CHERRY/BLACK, CASE weight:0.15 height:2.6 length:8.4 UPC '056035360022'^^EA
10340750^01954XDR1072^Quartet^XDR1072^22.932^"RAIL;MAP;1""X72"";AM"^^EA
10340763^01954PPA410^Quartet^PPA410^387.048^BOARD;DRYERASE;ALMFRM;4X10^^EA
10341691^01979RR1420^READ/RIGHT^RR1420^6.06^WIPES;CLNG;CD;TUB;75CT^^EA
10342634^0191041759CT^Procter & Gamble^41759CT^42.24^DETERGENT;DSHWSHR;CASCADE^^EA
10342987^02037BP1^Rubbermaid^BP1^4.656^DECAL;BIOHAZARD;6X6;FRD^^EA
10290787^019542015M^Quartet^2015M^27.131999999999998^TW^HOOK;COAT;MG^034138201596^EA
